# Energy of the simulation (kJ/mol)
# Step Potential Kinetic Total
498 -4064.5614453453454 4218.135002058088 153.57355671274246
499 -4065.213429125505 4218.819553256431 153.60612413092633
500 -4065.7529256610114 4219.3752987530825 153.62237309207154
501 -4066.3266636346375 4219.802197394567 153.4755337599298
502 -4066.690693757697 4220.101041287357 153.41034752965962
503 -4066.74875815057 4220.273489834622 153.52473168405157
504 -4066.8136340774813 4220.322325875103 153.5086917976221
505 -4066.660442592385 4220.250998432588 153.5905558402023
506 -4066.4563684169966 4220.063685500617 153.6073170836199
507 -4066.059728158417 4219.7653442707 153.70561611228288
508 -4065.541772975524 4219.361893887153 153.8201209116288
509 -4065.07199634281 4218.859993926926 153.78799758411662
510 -4064.364171102241 4218.26701222732 153.9028411250793
511 -4063.7034415146486 4217.590434761808 153.88699324715932
512 -4062.8692589486477 4216.838354553674 153.96909560502687
513 -4062.0498883709047 4216.019535297972 153.9696469270673
514 -4061.1723505594414 4215.142648412666 153.97029785322482
515 -4060.1643696336196 4214.216736478603 154.05236684498362
516 -4059.21450871073 4213.251051062903 154.03654235217192
517 -4058.266173533793 4212.254321578185 153.9881480443925
518 -4057.197422309841 4211.235148590253 154.03772628041153
519 -4056.1151337366173 4210.202415464809 154.087281728191
520 -4054.978972190778 4209.164651532457 154.18567934167868
521 -4054.0906840512857 4208.129917227855 154.03923317656947
522 -4053.00103593278 4207.105907956689 154.1048720239098
523 -4051.8637322026884 4206.099527497875 154.2357952951868
524 -4050.6853263687362 4205.117186673338 154.4318603046023
525 -4049.8146490383924 4204.165219474783 154.3505704363903
526 -4048.848755276108 4203.248711264044 154.39995598793556
527 -4047.8904871068453 4202.3722630056445 154.4817758987992
528 -4047.1070881797386 4201.540076761801 154.43298858206242
529 -4046.2892880690856 4200.755133622386 154.46584555330043
530 -4045.4074570262524 4200.020286099687 154.61282907343417
531 -4044.643240721516 4199.337654807677 154.69441408616092
532 -4044.078899371935 4198.708131900212 154.62923252827656
533 -4043.3563041579373 4198.132293994558 154.77598983662062
534 -4042.818355867479 4197.610658197444 154.79230232996474
535 -4042.2856380099493 4197.143204582735 154.85756657278571
536 -4041.9696876352627 4196.729283088418 154.7595954531541
537 -4041.6898262916197 4196.36769660645 154.67787031482965
538 -4041.379129339051 4196.056837466403 154.6777081273513
539 -4041.0848130011123 4195.794936296887 154.7101232957747
540 -4040.821207644053 4195.580070636774 154.75886299272065
541 -4040.6512522237736 4195.410083815944 154.75883159217017
542 -4040.4585178603675 4195.282548023891 154.82403016352347
543 -4040.3058945744137 4195.195094088867 154.88919951445354
544 -4040.1424099074106 4195.145802305331 155.00339239792098
545 -4040.0808314913784 4195.132886390028 155.0520548986492
546 -4040.0208165117697 4195.15448005856 155.13366354679013
547 -4040.0099573513426 4195.2087064998395 155.19874914849655
548 -4040.078854243326 4195.293676060971 155.21482181764478
549 -4040.2419812340413 4195.407658693005 155.1656774589639
550 -4040.3669437117046 4195.548940594215 155.18199688251056
551 -4040.40350486163 4195.715944998979 155.3124401373485
552 -4040.4643797547515 4195.907356135792 155.4429763810402
553 -4040.858332334285 4196.121690360192 155.2633580259066
554 -4041.0615360623815 4196.357499711777 155.29596364939547
555 -4041.3014395954224 4196.613585446915 155.3121458514919
556 -4041.59293194749 4196.888753335973 155.29582138848363
557 -4041.837122036211 4197.181740717499 155.34461868128872
558 -4042.1955013597094 4197.491110396042 155.29560903633293
559 -4042.5199223756335 4197.8153585918035 155.29543621617043
560 -4042.808631278689 4198.153014588503 155.34438330981322
561 -4043.0931848220457 4198.502726896507 155.4095420744609
562 -4043.5025566979357 4198.862907426366 155.36035072843103
563 -4043.8391308686532 4199.231899045822 155.39276817716814
564 -4044.42718798115 4199.607732906553 155.18054492540313
565 -4044.56281780116 4199.987967282481 155.42514948132128
566 -4044.8962559130546 4200.370211283901 155.47395537084637
567 -4045.2132278175727 4200.752146380978 155.53891856340562
568 -4045.674068860769 4201.1313328091455 155.45726394837666
569 -4045.9332342652915 4201.504373468338 155.57113920304607
570 -4046.3457084216657 4201.867593151074 155.52188472940867
571 -4046.793855566297 4202.217661287186 155.4238057208893
572 -4046.9482932457167 4202.551157982711 155.60286473699375
573 -4047.212379140954 4202.864045707336 155.65166656638215
574 -4047.3863736078147 4203.151946591498 155.76557298368348
575 -4047.7923254729103 4203.410816188125 155.61849071521416
576 -4048.034713111067 4203.63659378222 155.60188067115286
577 -4048.304704773294 4203.824702026709 155.51999725341506
578 -4048.7446767953807 4203.970727384944 155.22605058956418
579 -4048.795194846563 4204.0699231465 155.27472829993707
580 -4048.7943136557233 4204.1175875342 155.32327387847675
581 -4048.8518090956954 4204.10959623021 155.25778713451453
582 -4048.8492600445534 4204.041582906273 155.19232286172002
583 -4048.7177690024932 4203.909711240634 155.1919422381415
584 -4048.4535069978438 4203.710414590675 155.25690759283123
585 -4048.167148913936 4203.440154279894 155.27300536595777
586 -4047.8880837703546 4203.095622490598 155.2075387202425
587 -4047.4827183765183 4202.673847490168 155.19112911364988
588 -4046.916259171014 4202.172630255342 155.25637108432787
589 -4046.399275546864 4201.590100272965 155.1908247261016
590 -4045.6850576657735 4200.924764354744 155.2397066889709
591 -4044.9848986917204 4200.175597076443 155.19069838472268
592 -4044.1188271734977 4199.342049018646 155.22322184514857
593 -4043.2496890439375 4198.4239339187225 155.17424487478468
594 -4042.2312486752458 4197.421674529068 155.19042585382167
595 -4041.11327589346 4196.336384100299 155.2231082068399
596 -4039.9950997571746 4195.169147572371 155.1740478151962
597 -4038.7963720909006 4193.921574090356 155.12520199945547
598 -4037.2910379267178 4192.5958981722515 155.30486024553403
599 -4035.9219884740824 4191.194332558155 155.27234408407287
600 -4034.2510733520066 4189.719346427232 155.46827307522574
601 -4032.5911548713566 4188.173815549255 155.58266067789884
602 -4030.994481533891 4186.561005690959 155.56652415706782
603 -4029.1549303569063 4184.884766199954 155.72983584304842
604 -4027.386115539361 4183.148759882075 155.76264434271357
605 -4025.5938812569384 4181.356595446869 155.76271418992985
606 -4023.553804070523 4179.512485031488 155.9586809609647
607 -4021.4986098101067 4177.6208006412635 156.12219083115644
608 -4019.579897377854 4175.685861015092 156.10596363723812
609 -4017.4915087836907 4173.711829899771 156.22032111608112
610 -4015.384388359977 4171.702809378551 156.3184210185737
611 -4013.4420894337686 4169.662941180806 156.2208517470377
612 -4011.440136758492 4167.596035305924 156.15589854743158
613 -4009.2842254942966 4165.505515309588 156.22128981529184
614 -4006.912645029426 4163.395007771055 156.4823627416286
615 -4004.785751948306 4161.268222943299 156.48247099499312
616 -4002.677837836681 4159.127748289257 156.44991045257586
617 -4000.5259360434898 4156.9757554219295 156.4498193784399
618 -3998.2502148172966 4154.814110281386 156.56389546408994
619 -3996.129067651071 4152.644081425397 156.51501377432606
620 -3994.000757260275 4150.466707640028 156.46595037975388
621 -3991.8493290446204 4148.2823610734185 156.43303202879852
622 -3989.6416948729775 4146.0910622604015 156.4493673874234
623 -3987.4758280871574 4143.892509586973 156.41668149981479
624 -3985.39976822847 4141.685801917707 156.28603368923686
625 -3983.248890568819 4139.469536422961 156.22064585414176
626 -3981.1193585624574 4137.241808670375 156.12245010791688
627 -3978.8778178792454 4135.000130829173 156.12231294992756
628 -3976.7179703540774 4132.742039012323 156.0240686582456
629 -3974.310237063777 4130.464662309149 156.15442524537227
630 -3971.945240012114 4128.164804603641 156.219564591527
631 -3969.5060829708364 4125.839671235809 156.33358826497246
632 -3966.990013981169 4123.486658415106 156.49664443393735
633 -3964.5577072579554 4121.1029010930815 156.54519383512593
634 -3962.058725276389 4118.6852446953235 156.62651941893395
635 -3959.6531699030797 4116.230641311252 156.5774714081721
636 -3957.0449907070793 4113.73644521313 156.69145450605026
637 -3954.394968334412 4111.200619453291 156.80565111887898
638 -3951.7340307828717 4108.621253289311 156.88722250643974
639 -3949.1748149455157 4105.996678567138 156.82186362162236
640 -3946.618112000564 4103.325524456828 156.70741245626422
641 -3944.046585488297 4100.607033708445 156.56044822014815
642 -3941.28009679489 4097.84055576954 156.56045897464932
643 -3938.449112198513 4095.0257163704455 156.57660417193267
644 -3935.3907686421758 4092.1631793277143 156.77241068553863
645 -3932.6448800549856 4089.254111155986 156.6092311010005
646 -3929.5759503636286 4086.299458483585 156.72350811995648
647 -3926.609695654694 4083.3004939040065 156.69079824931288
648 -3923.5196570233193 4080.2593971913034 156.73974016798414
649 -3920.3251478625252 4077.179192195389 156.85404433286394
650 -3917.0454886367124 4074.0628806970963 157.0173920603837
651 -3913.8632695800266 4070.913548720579 157.05027914055256
652 -3910.635456916857 4067.734934857373 157.09947794051598
653 -3907.4964307752257 4064.5307209148195 157.03429013959388
654 -3904.352470582947 4061.3054007001338 156.95293011718667
655 -3901.1106021394435 4058.0638142348366 156.95321209539338
656 -3897.7923103780827 4054.811169948389 157.01885957030626
657 -3894.387098743374 4051.5531646926306 157.16606594925682
658 -3890.9990066212868 4048.2958724041955 157.29686578290875
659 -3887.634108167862 4045.045501679796 157.41139351193337
660 -3884.3150975173585 4041.8083610714684 157.49326355410997
661 -3881.032378164727 4038.5912352571163 157.5588570923894
662 -3877.727878845654 4035.4012597392457 157.67338089359205
663 -3874.5559347004714 4032.2460512756716 157.69011657519977
664 -3871.508098148212 4029.133224969862 157.62512682165044
665 -3868.330682007175 4026.0703257070563 157.73964369988147
666 -3865.2759851761725 4023.0650786025535 157.78909342638093
667 -3862.2376912470554 4020.1252099458475 157.88751869879206
668 -3859.1910118376095 4017.258587761165 158.06757592355544
669 -3856.258382762939 4014.473283968161 158.21490120522193
670 -3853.414966156869 4011.7771182181655 158.36215206129665
671 -3850.847932076751 4009.17800690672 158.3300748299691
672 -3848.1897179076814 4006.683435510612 158.49371760293064
673 -3845.7081108229295 4004.3002937348397 158.59218291191024
674 -3843.5079645372384 4002.035266363072 158.52730182583312
675 -3841.4976117447522 3999.8946649027976 158.3970531580454
676 -3839.5362973484102 3997.884775977916 158.34847862950664
677 -3837.548303127073 3996.0114744557472 158.46317132867424
678 -3835.7019110906203 3994.279654501125 158.5777434105047
679 -3834.082758454608 3992.6934786175143 158.6107201629065
680 -3832.5808571036 3991.2568896109115 158.67603250731125
681 -3831.3461056067645 3989.9733144192955 158.62720881253114
682 -3830.120062663046 3988.845187055339 158.72512439229288
683 -3829.0025906412275 3987.874561297135 158.8719706559078
684 -3828.2397943237397 3987.0629360261387 158.8231417023987
685 -3827.6038805183043 3986.4106175427128 158.80673702440862
686 -3827.062289656145 3985.9178871036424 158.85559744749742
687 -3826.777843051297 3985.5843946239706 158.80655157267367
688 -3826.5044833482166 3985.4089440849407 158.9044607367241
689 -3826.502397521355 3985.390291055045 158.88789353369017
690 -3826.6219463754273 3985.5260248225673 158.9040784471405
691 -3827.056038173391 3985.8130701723317 158.75703199894124
692 -3827.3937993969835 3986.2485998729794 158.85480047599586
693 -3827.909552342738 3986.829375940411 158.91982359767283
694 -3828.583156020166 3987.5515988482866 158.96844282812097
695 -3829.540937218662 3988.4113257943445 158.87038857568265
696 -3830.3873435649607 3989.404242953378 159.01689938841685
697 -3831.313446308461 3990.5260687147775 159.2126224063164
698 -3832.5924591656444 3991.7723383351417 159.17987916949744
699 -3834.0562166019113 3993.1378400028016 159.08162340088998
700 -3835.63409119165 3994.617911753363 158.9838205617128
701 -3837.354623016007 3996.207586855829 158.85296383982234
702 -3839.0323642820913 3997.901404822609 158.8690405405179
703 -3840.793090051775 3999.6943973113944 158.9013072596191
704 -3842.777816884225 4001.5810212127526 158.8032043285275
705 -3844.8672771774213 4003.556125329776 158.68884815235467
706 -3847.0892232991046 4005.614841235876 158.52561793677165
707 -3849.340585730096 4007.7515333240417 158.41094759394582
708 -3851.794674786549 4009.9606042345963 158.16592944804736
709 -3854.0056628261827 4012.2365275016396 158.23086467545698
710 -3856.375811792982 4014.5736867438554 158.19787495087357
711 -3858.752635881524 4016.9665515806532 158.21391569912922
712 -3861.179324116234 4019.409392261165 158.230068144931
713 -3863.633918099425 4021.896519383284 158.26260128385937
714 -3866.012813184808 4024.4220012928436 158.40918810803564
715 -3868.5549973114926 4026.9800459973094 158.4250486858168
716 -3871.1239959700297 4029.5648351062573 158.44083913622794
717 -3873.7132854027363 4032.1701866143158 158.45690121157978
718 -3876.3661069086043 4034.7902243137646 158.4241174051604
719 -3878.978250881732 4037.418405146009 158.4401542642765
720 -3881.7062571952756 4040.048170577699 158.3419133824236
721 -3884.1524396868745 4042.673521048442 158.5210813615677
722 -3886.816256918855 4045.2880153174306 158.4717583985756
723 -3889.592939118571 4047.885011260645 158.29207214207418
724 -3892.1336128189946 4050.4581057054843 158.32449288648948
725 -3894.725818971024 4053.000900254738 158.2750812837136
726 -3897.281105541955 4055.5068147504708 158.22570920851558
727 -3899.727491605302 4057.969233714804 158.24174210950173
728 -3902.238181016331 4060.3817552017194 158.14357418538864
729 -3904.4481088012117 4062.7380778130496 158.2899690118379
730 -3906.6770320691658 4065.031871636799 158.3548395676334
731 -3908.9514563060434 4067.256920636506 158.30546433046248
732 -3911.0529813722906 4069.407115702027 158.35413432973638
733 -3913.253307810202 4071.476513979456 158.2232061692537
734 -3915.1062349314834 4073.459736391993 158.3535014605098
735 -3916.8022658151294 4075.351355647452 158.5490898323224
736 -3918.4663025889313 4077.14576309306 158.6794605041286
737 -3920.125881732652 4078.8378239199737 158.71194218732174
738 -3921.8088446933957 4080.422540660238 158.61369596684267
739 -3923.249562308948 4081.8957759032482 158.64621359430058
740 -3924.6563471043987 4083.2533552427144 158.59700813831532
741 -3925.829179875387 4084.4912403908647 158.66206051547698
742 -3926.895436130794 4085.606357893777 158.71092176298242
743 -3927.787269223961 4086.5960039377196 158.80873471375838
744 -3928.74765581563 4087.458452099337 158.71079628370723
745 -3929.563111194538 4088.192300069084 158.62918887454578
746 -3930.2491323421004 4088.7968969892177 158.54776464711787
747 -3930.7243494171203 4089.2722004622347 158.54785104511436
748 -3930.988779048629 4089.618347397736 158.62956834910727
749 -3931.158485173583 4089.837032230036 158.6785470564534
750 -3931.1217110623897 4089.9311123198727 158.80940125748313
751 -3931.045637067235 4089.904135685076 158.858498617841
752 -3930.8852034388183 4089.760421943952 158.87521850513397
753 -3930.5643699968014 4089.505348039445 158.94097804264376
754 -3930.318025636616 4089.1452634257944 158.82723778917835
755 -3929.7293749369187 4088.6875683580624 158.95819342114333
756 -3929.2307934346663 4088.140555386549 158.90976195188225
757 -3928.553431184806 4087.512846094041 158.95941490923482
758 -3927.8546129554843 4086.8144762258253 158.9598632703411
759 -3927.0141649599436 4086.0563310133566 159.04216605341273
760 -3926.0602185956923 4085.2501529962683 159.18993440057596
761 -3925.201292597284 4084.4082818946144 159.20698929733052
762 -3924.3844155354036 4083.5431131013975 159.1586975659939
763 -3923.491906744346 4082.667623895018 159.1757171506719
764 -3922.552705090321 4081.7945651038717 159.24186001355065
765 -3921.8410535232756 4080.936840378575 159.09578685529934
766 -3920.9942933925777 4080.107167324532 159.1128739319543
767 -3920.1389004468483 4079.317844223638 159.17894377678982
768 -3919.3359703311316 4078.5809445891114 159.2449742579797
769 -3918.6456151853804 4077.9075845021844 159.2619693168041
770 -3918.0129108078977 4077.308081272694 159.29517046479674
771 -3917.5286584120504 4076.7916433502933 159.2629849382426
772 -3917.1518816135385 4076.3663608683732 159.2144792548345
773 -3916.8896513615305 4076.0390686081414 159.14941724661134
774 -3916.5838398043647 4075.815379964476 159.23154016011108
775 -3916.435033405336 4075.69938746017 159.2643540548334
776 -3916.526654332314 4075.6931515748865 159.16649724257303
777 -3916.6145963887266 4075.7974893537116 159.18289296498517
778 -3916.976262712143 4076.012344640692 159.0360819285486
779 -3917.2516673686387 4076.336508800923 159.08484143228463
780 -3917.748514717772 4076.7676489581454 159.0191342403732
781 -3918.299730705216 4077.3021659533597 159.00243524814368
782 -3918.8677613480863 4077.935086032076 159.06732468398948
783 -3919.6262253035998 4078.660571248111 159.0343459445111
784 -3920.3079299154165 4079.472308985386 159.1643790699694
785 -3921.167017716523 4080.3633411983583 159.19632348183552
786 -3922.0159152994393 4081.3257862281766 159.30987092873758
787 -3923.058132172331 4082.351034096288 159.2929019239565
788 -3924.055957533967 4083.4299340796133 159.37397654564637
789 -3925.2290122298677 4084.553272007201 159.32425977733345
790 -3926.420453222152 4085.711503149926 159.29104992777414
791 -3927.7348366344754 4086.8947248046284 159.15988817015278
792 -3928.9337074019736 4088.09300740617 159.15930000419613
793 -3930.023418427589 4089.2962094749946 159.2727910474054
794 -3931.237985216856 4090.4939137220285 159.25592850517245
795 -3932.436793006691 4091.6758321364096 159.23903912971832
796 -3933.5934723774553 4092.8319102155115 159.2384378380567
797 -3934.779616168691 4093.9522157348088 159.172599566118
798 -3935.822646212481 4095.027452204648 159.20480599216705
799 -3936.7950727152065 4096.048416436156 159.25334372094926
800 -3937.834520848843 4097.005850837765 159.1713299889222
801 -3938.622603547465 4097.891324362417 159.26872081495273
802 -3939.3960908576264 4098.696968673548 159.30087781592223
803 -3940.000423267054 4099.415193860334 159.41477059327937
804 -3940.5270262992753 4100.039273759944 159.51224746066887
805 -3941.198253655824 4100.563312339351 159.36505868352666
806 -3941.6500882450564 4100.982120678653 159.33203243359662
807 -3941.910213704304 4101.29101482065 159.38080111634517
808 -3942.154483726619 4101.486114670282 159.33163094366338
809 -3942.265303966078 4101.564163359172 159.2988593930942
810 -3942.2399697219107 4101.522559504826 159.2825897829154
811 -3942.044823495336 4101.359946667148 159.3151231718116
812 -3941.793338760097 4101.075715682334 159.28237692223703
813 -3941.306009872033 4100.670183089832 159.36417321779874
814 -3940.8615691865552 4100.144388724085 159.28281953753003
815 -3940.2821462591746 4099.49985682884 159.2177105696657
816 -3939.308780529804 4098.73898325393 159.43020272412565
817 -3938.4347241525165 4097.864972860972 159.43024870845585
818 -3937.4674031650698 4096.881586967733 159.41418380266313
819 -3936.427903310914 4095.793499574663 159.36559626374884
820 -3935.142491468058 4094.60650567915 159.4640142110922
821 -3933.829584060703 4093.3267601876396 159.49717612693675
822 -3932.414104463843 4091.9609036195857 159.5467991557425
823 -3931.0013902982105 4090.5162739427155 159.51488364450546
824 -3929.517634824647 4089.000539377772 159.48290455312568
825 -3928.134672226339 4087.4222693547963 159.2875971284579
826 -3926.502690984788 4085.7909436285777 159.28825264379
827 -3925.05555974172 4084.11580610298 159.06024636125983
828 -3923.3451399766145 4082.4059647090403 159.06082473242594
829 -3921.4954167008077 4080.67112808465 159.1757113838421
830 -3919.859175373476 4078.9213460753685 159.06217070189254
831 -3917.941101852858 4077.1672147654335 159.2261129125757
832 -3916.1437342174213 4075.419539294824 159.27580507740277
833 -3914.477589657451 4073.6887555143717 159.2111658569208
834 -3912.8385323563093 4071.9851060011356 159.1465736448265
835 -3911.3019960941674 4070.3186407226654 159.01664462849774
836 -3909.665857085278 4068.699458137333 159.03360105205502
837 -3908.103184849587 4067.137510390893 159.03432554130643
838 -3906.672346560781 4065.6418227191284 158.96947615834716
839 -3905.332382216987 4064.220816738316 158.88843452132946
840 -3903.993893639836 4062.8828179699353 158.88892433009877
841 -3902.7786570284293 4061.635432188564 158.85677516013513
842 -3901.791372698869 4060.48542723156 158.6940545326912
843 -3900.760993693194 4059.439150638962 158.67815694576825
844 -3899.8565635600653 4058.502318955082 158.64575539501683
845 -3899.1150352089267 4057.6795118549917 158.56447664606475
846 -3898.3608479764293 4056.974334998295 158.61348702186592
847 -3897.710832447285 4056.3897254459375 158.6788929986525
848 -3897.2813565035776 4055.927783829011 158.64642732543322
849 -3896.975940241863 4055.589841962045 158.61390172018187
850 -3896.81168755235 4055.3767605209023 158.56507296855239
851 -3896.739895428423 4055.288451746393 158.54855631797008
852 -3896.6123436836187 4055.324023416378 158.7116797327594
853 -3896.6732712931216 4055.4827083581895 158.80943706506778
854 -3897.03532490884 4055.763024414288 158.72769950544824
855 -3897.5162489971876 4056.162084592998 158.64583559581
856 -3897.8683241881167 4056.677090438749 158.80876625063203
857 -3898.7088414784907 4057.3054814072316 158.59663992874053
858 -3899.529112114616 4058.043970673948 158.51485855933188
859 -3900.455974926226 4058.889051016628 158.43307609040164
860 -3901.355325341323 4059.837216218707 158.48189087738393
861 -3902.2891426270726 4060.884988966113 158.5958463390399
862 -3903.2535365034596 4062.028685618137 158.7751491146773
863 -3904.4894086222457 4063.2643888033053 158.77498018105976
864 -3905.8625964771372 4064.58838826416 158.725791787023
865 -3907.2714371659918 4065.9971127106865 158.72567554469455
866 -3908.630965389462 4067.486859673611 158.85589428414914
867 -3910.1489829794314 4069.053568461246 158.9045854818144
868 -3911.8052299573965 4070.693191094864 158.88796113746713
869 -3913.644613928481 4072.4017465148627 158.75713258638177
870 -3915.401305287619 4074.174570642612 158.77326535499316
871 -3917.314992896853 4076.006455225558 158.69146232870546
872 -3919.070772764705 4077.8925197092344 158.82174694452937
873 -3921.1371334759215 4079.8279233990447 158.69078992312305
874 -3923.067650191075 4081.8070467581256 158.73939656705045
875 -3925.182459229649 4083.8237973508453 158.64133812119653
876 -3927.3286374248937 4085.871618941304 158.54298151641026
877 -3929.3194871348273 4087.9435336712595 158.62404653643182
878 -3931.441332393243 4090.032320745537 158.59098835229264
879 -3933.6534628006107 4092.1296597396495 158.47619693903877
880 -3935.8491821713455 4094.2268583468535 158.3776761755077
881 -3937.8724363689657 4096.314806796733 158.44237042776766
882 -3940.040206924036 4098.3839961694885 158.34378924545274
883 -3942.0325036181416 4100.424716845192 158.39221322705058
884 -3944.0839856523053 4102.426602525921 158.34261687361618
885 -3946.1681678070213 4104.379320559156 158.21115275213495
886 -3948.290334524888 4106.272346004147 157.98201147925943
887 -3950.1949342958765 4108.094489898224 157.89955560234807
888 -3951.723806235988 4109.834766654576 158.11096041858764
889 -3953.4700760042397 4111.4824635391005 158.01238753486123
890 -3954.9494731463533 4113.02658167982 158.07710853346686
891 -3956.3966175712753 4114.456796480214 158.0601789089387
892 -3957.5733873650834 4115.763544961147 158.19015759606432
893 -3958.764238111162 4116.937567701997 158.1733295908346
894 -3959.748264597916 4117.970006406949 158.22174180903332
895 -3960.5827690546553 4118.8530828143885 158.27031375973357
896 -3961.4573773556554 4119.580349585351 158.122972229695
897 -3962.023445032253 4120.145985407884 158.12254037563056
898 -3962.357565087937 4120.545081379704 158.18751629176757
899 -3962.635548219654 4120.77397321093 158.13842499127617
900 -3962.626188476911 4120.829904898059 158.20371642114753
901 -3962.6384771758185 4120.71165976932 158.07318259350262
902 -3962.607166943113 4120.419255015095 157.8120880719819
903 -3962.369918741749 4119.953655749123 157.58373700737354
904 -3961.684181958979 4119.317152502025 157.63297054304624
905 -3960.9451906350128 4118.51314406412 157.5679534291069
906 -3960.0431608862923 4117.546250573309 157.50308968701708
907 -3959.0002857590525 4116.42210922258 157.42182346352735
908 -3957.6760481692145 4115.147323015846 157.47127484663167
909 -3956.3226208953215 4113.729174704915 157.40655380959288
910 -3954.899392172665 4112.175966177113 157.27657400444824
911 -3953.1870197027197 4110.496856333906 157.30983663118678
912 -3951.3913460112467 4108.701801850652 157.3104558394055
913 -3949.538779662313 4106.801003543384 157.26222388107038
914 -3947.5744692129692 4104.804706532087 157.2302373191181
915 -3945.6401667126243 4102.724162997357 157.08399628473282
916 -3943.4858144669283 4100.570580797143 157.0847663302141
917 -3941.1070859597567 4098.355651793229 157.24856583347315
918 -3938.8745132012405 4096.091198585427 157.2166853841867
919 -3936.604264317173 4093.7888622156074 157.18459789843462
920 -3934.2422214530857 4091.460133269592 157.21791181650653
921 -3931.8811472172183 4089.116003533452 157.2348563162341
922 -3929.532382616844 4086.76799097348 157.2356083566363
923 -3927.208079124623 4084.4278793934486 157.21980026882582
924 -3925.0165635627327 4082.1066388779527 157.09007531522033
925 -3922.544679249101 4079.8149100287696 157.27023077966834
926 -3920.1776115979574 4077.562784677292 157.38517307933438
927 -3918.1542761585283 4075.3605283382353 157.20625217970698
928 -3915.9790562360954 4073.2182717599662 157.2392155238709
929 -3913.9052529926157 4071.1449994955187 157.23974650290293
930 -3911.942037119716 4069.1497396046416 157.20770248492576
931 -3909.984019430767 4067.2411408118473 157.2571213810803
932 -3908.333380797053 4065.427735962042 157.09435516498857
933 -3906.590130576667 4063.7176152494926 157.12748467282577
934 -3905.0394400984305 4062.118420762473 157.07898066404255
935 -3903.606659059388 4060.6371374306204 157.03047837123228
936 -3902.379830735772 4059.2803368033688 156.90050606759704
937 -3901.170155987247 4058.0547023752547 156.88454638800755
938 -3900.1132904115584 4056.96554891558 156.85225850402148
939 -3899.230100835519 4056.0172990783644 156.78719824284582
940 -3898.443069379276 4055.2142828439028 156.7712134646265
941 -3897.6089598482004 4054.559644321921 156.95068447372094
942 -3896.990724217152 4054.0557881133423 157.0650638961903
943 -3896.5740823502247 4053.704405701401 157.13032335117617
944 -3896.2451386304383 4053.5060887363948 157.26095010595643
945 -3896.1999816145853 4053.4608555111313 157.26087389654603
946 -3896.1766306279715 4053.5677559233995 157.391125295428
947 -3896.4829694049445 4053.8249815706267 157.3420121656821
948 -3896.93706812342 4054.229843638361 157.29277551494118
949 -3897.437061399825 4054.7783894011113 157.34132800128634
950 -3897.9125729820216 4055.465785670794 157.55321268877273
951 -3898.7499712206136 4056.2863986437605 157.53642742314707
952 -3899.7310752632698 4057.2342942742453 157.50321901097465
953 -3900.832818563989 4058.3028919789876 157.4700734149989
954 -3902.145935030327 4059.4849646437706 157.3390296134429
955 -3903.466925720387 4060.7728508057844 157.30592508539726
956 -3904.9514775899156 4062.158975177645 157.20749758772948
957 -3906.4280164464794 4063.6351799560402 157.2071635095607
958 -3908.0187454820275 4065.192774457219 157.17402897519153
959 -3909.584735370977 4066.8235617843598 157.2388264133829
960 -3911.281714034819 4068.5197558536133 157.2380418187947
961 -3912.8730994680677 4070.273827046105 157.40072757803696
962 -3914.7104796832004 4072.0781045554777 157.36762487227756
963 -3916.607100872732 4073.9255272945147 157.31842642178236
964 -3918.475201390644 4075.8095712801282 157.33436988948392
965 -3920.4229472961056 4077.7242303863027 157.30128309019727
966 -3922.265068428696 4079.663997963685 157.39892953498878
967 -3924.192888064378 4081.6241959721674 157.431307907789
968 -3926.1534667591573 4083.6010016679 157.4475349087428
969 -3928.192917890267 4085.5913462489875 157.3984283587203
970 -3930.04740530638 4087.5925805117686 157.5451752053884
971 -3931.9431763513644 4089.6025124950097 157.65933614364553
972 -3934.041948102531 4091.61969275506 157.57774465252928
973 -3936.049322309017 4093.6433258436773 157.5940035346602
974 -3938.1931523388557 4095.6731075181497 157.4799551792938
975 -3940.245200590411 4097.708984220311 157.46378362989998
976 -3942.3689098894415 4099.751342239624 157.38243235018268
977 -3944.3530808086334 4101.80079654477 157.44771573613573
978 -3946.426397425405 4103.858029611698 157.43163218629283
979 -3948.475654914551 4105.923573353722 157.44791843917048
980 -3950.5333435047487 4107.997728640346 157.46438513559815
981 -3952.681812900757 4110.081025917203 157.39921301644634
982 -3954.856458010692 4112.174130799372 157.31767278867918
983 -3956.8774445693853 4114.276838511891 157.3993939425048
984 -3958.825951235908 4116.388507192023 157.5625559561149
985 -3960.7824805281834 4118.508244269183 157.72576374099953
986 -3962.8764306358116 4120.634867114747 157.75843647893566
987 -3965.1391861981338 4122.7669499208905 157.62776372275664
988 -3967.2252564344976 4124.901893180014 157.67663674551673
989 -3969.295226713381 4127.036830925699 157.74160421231807
990 -3971.3947478328387 4129.169064603906 157.7743167710675
991 -3973.4227930791626 4131.294791747037 157.87199866787475
992 -3975.4398881502448 4133.409652672555 157.96976452231056
993 -3977.539758393203 4135.509291890697 157.96953349749367
994 -3979.6683532437196 4137.588662152352 157.9203089086326
995 -3981.6898396115675 4139.6424660762295 157.95262646466233
996 -3983.5009438503184 4141.665386319511 158.1644424691917
997 -3985.4548310138325 4143.65149199723 158.19666098339732
998 -3987.3330791812205 4145.5946554250195 158.2615762437989
